feedbackCode	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22
17ir73523	1	D	C	B	B	D	X	C	A	X	D	X	B	B	D	C	X	X	A	D	C	D	C
17ir69290	1	B	A	X	A	X	X	X	A	X	A	B	X	X	B	X	X	X	X	X	X	X	X
17ir11848	1	D	B	B	A	D	C	D	A	C	D	B	B	X	D	C	X	B	X	B	X	C	D
17ir27603	1	D	C	B	A	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir30840	1	D	C	B	B	C	C	A	A	X	D	B	C	C	C	C	A	X	D	D	C	B	D
17ir39930	1	D	C	B	B	B	B	B	C	X	B	X	X	B	C	A	A	D	D	D	A	B	C
17ir20412	1	D	C	B	B	D	B	D	A	C	D	B	X	C	C	C	X	X	D	B	C	A	D
17ir54441	1	A	D	X	C	B	C	D	B	X	B	D	A	A	C	B	X	X	D	C	C	A	B
17ir51668	1	D	C	B	A	A	A	D	A	C	D	B	D	C	B	A	B	C	D	C	B	B	C
17ir38003	1	D	C	B	B	D	C	X	A	C	D	B	A	C	D	B	X	B	D	X	C	B	D
17ir82554	1	D	C	B	B	D	A	C	A	C	D	B	X	X	D	B	X	X	X	B	X	D	B
17ir82470	1	D	C	X	C	D	A	C	A	C	B	B	X	X	D	C	X	X	X	D	X	D	D
17ir32619	1	D	C	B	B	D	B	X	A	C	D	X	X	X	D	C	X	X	X	X	X	B	B
17ir85534	1	D	C	B	B	D	A	D	A	C	D	B	D	X	C	X	A	B	X	C	X	B	B
17ir22524	1	D	B	B	B	D	A	D	A	C	D	B	A	X	D	C	X	X	D	D	C	B	D
17ir53275	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	X	X	X	D	B	A	B
17ir74730	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	A	D	D	C	B	D
17ir44542	1	X	C	B	B	C	A	D	A	X	X	B	X	X	D	C	X	B	C	D	X	B	X
17ir45215	1	D	C	B	A	D	X	D	A	X	B	C	A	X	D	C	X	X	A	A	C	D	D
17ir71609	1	X	C	A	B	A	X	C	D	X	B	B	A	X	C	C	X	X	X	C	C	B	X
17ir44565	1	D	C	D	B	D	X	X	A	X	B	D	X	A	X	C	X	X	D	X	X	B	X
17ir76642	1	D	D	B	A	D	B	D	A	C	B	B	X	C	D	C	X	B	C	C	B	C	D
17ir26675	1	D	C	B	A	D	A	C	A	X	D	B	A	X	D	C	A	B	D	D	B	B	D
17ir44642	1	D	C	B	B	D	X	D	A	C	D	B	A	X	D	C	A	B	D	D	C	B	D
17ir42487	1	D	A	B	B	D	X	D	A	X	D	B	A	X	D	C	X	X	D	X	A	X	D
17ir50230	1	D	C	B	B	D	C	D	A	C	D	B	A	X	X	D	A	B	D	D	C	D	D
17ir51494	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir53977	1	D	C	B	B	C	X	C	A	X	B	D	A	X	C	X	X	X	X	D	X	D	C
17ir58238	1	D	C	B	B	D	D	B	A	C	D	X	X	C	A	C	X	X	X	D	X	X	D
17ir98753	1	X	C	B	B	D	C	C	A	X	D	X	X	X	D	D	X	X	X	D	X	B	D
17ir11557	1	D	C	B	B	D	C	D	A	C	D	B	A	X	X	X	X	X	D	D	C	B	D
17ir40571	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir30625	1	D	C	C	B	D	B	D	C	C	D	B	X	X	D	B	X	X	X	D	A	B	C
17ir35046	1	D	C	B	B	D	A	B	C	X	D	B	X	C	D	D	X	X	C	D	X	B	B
17ir66225	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	B	X	X	X	B	D
17ir49430	1	D	C	B	A	D	A	D	A	C	D	B	A	X	D	C	X	X	D	D	X	B	D
17ir19944	1	D	C	B	B	D	A	X	A	C	D	B	X	X	C	C	A	B	X	X	C	D	D
17ir16060	1	D	C	B	B	C	A	D	A	C	D	B	A	X	D	C	X	X	X	X	X	B	D
17ir71346	1	D	C	B	B	D	X	A	A	X	B	B	X	C	D	C	X	X	D	D	X	B	D
17ir38464	1	D	C	B	B	D	X	D	A	C	D	B	A	X	D	C	X	D	D	D	B	D	D
17ir90479	1	D	C	B	A	D	A	C	A	C	D	B	A	X	D	C	A	D	D	D	B	B	D
17ir88729	1	D	C	X	B	D	A	D	A	C	D	B	X	X	D	C	A	B	X	C	C	B	D
17ir41989	1	D	C	B	B	D	C	D	A	C	B	B	X	X	D	B	X	C	D	B	X	A	D
17ir59996	1	D	C	B	B	D	A	D	A	X	D	B	X	C	D	C	X	B	X	D	C	B	D
17ir13939	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	B	B	D
17ir89599	1	D	B	B	B	D	A	C	A	C	D	B	A	X	D	C	A	B	D	X	X	B	B
17ir28662	1	D	C	B	B	D	X	C	A	C	X	X	A	X	D	C	X	X	D	X	X	D	D
17ir89065	1	D	C	B	B	D	A	D	A	X	D	B	X	X	D	C	A	D	D	X	B	D	D
17ir57665	1	D	C	B	B	D	A	B	A	C	D	B	A	X	D	C	A	B	X	D	C	C	D
17ir71774	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
17ir83371	1	D	C	B	A	D	X	X	A	C	D	B	A	X	D	C	X	B	X	X	X	D	B
17ir46032	1	D	C	B	A	D	B	D	A	C	D	B	X	X	D	C	X	D	C	X	C	C	B
17ir96093	1	D	D	B	B	C	A	B	A	C	D	B	X	C	D	C	A	X	D	D	X	B	C
17ir18387	1	C	C	B	A	D	X	D	A	X	D	D	X	X	D	C	X	X	D	C	C	A	D
17ir80028	1	D	C	D	A	D	X	C	A	X	D	B	D	X	D	X	X	X	D	B	D	D	X
17ir94522	1	D	C	D	X	D	X	D	C	C	B	B	X	X	X	A	X	B	X	X	X	D	D
17ir46924	1	D	C	B	B	D	X	D	A	C	B	B	X	C	C	C	X	X	D	X	B	B	D
17ir39685	1	D	C	B	B	D	A	X	B	X	B	B	A	A	D	B	B	X	D	B	X	C	B
17ir95215	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir30960	1	D	C	B	B	D	B	C	D	D	D	X	X	C	X	C	X	A	A	B	X	D	D
17ir51028	1	D	C	B	B	D	A	C	A	X	D	B	X	X	D	C	A	C	X	D	X	B	D
17ir48272	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir94804	1	D	C	B	B	D	A	D	A	C	D	X	X	C	D	D	A	B	D	D	C	B	D
17ir98045	1	C	C	B	B	D	X	D	A	X	D	B	A	C	D	C	X	C	X	D	B	B	D
17ir93747	1	D	B	D	C	X	C	X	C	X	D	D	A	C	B	B	X	X	D	B	A	C	B
17ir66722	1	D	C	B	B	D	A	D	A	C	B	B	B	C	D	C	A	B	C	C	C	B	D
17ir10373	1	D	C	B	B	D	X	D	A	C	D	D	A	B	D	C	B	X	X	D	C	B	D
17ir34213	1	D	C	X	B	D	A	X	A	C	D	B	A	C	C	D	X	C	D	B	X	B	D
17ir93301	1	D	C	B	B	D	X	D	X	C	D	B	X	X	D	C	X	X	D	X	X	B	D
17ir60542	1	D	C	B	A	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir41653	1	D	C	B	A	D	C	C	A	C	B	B	A	X	D	C	A	B	D	D	B	A	B
17ir71329	1	D	C	B	A	D	A	D	A	C	D	X	X	X	D	C	A	B	C	X	X	B	D
17ir55328	1	D	C	C	B	D	A	B	A	C	D	B	A	X	D	C	A	B	D	X	B	B	D
17ir75794	1	D	B	B	B	D	X	D	C	C	D	D	A	X	D	C	X	X	A	X	B	B	D
17ir73714	1	D	C	B	B	D	A	B	A	C	D	B	A	X	D	C	A	B	D	D	X	B	D
17ir48027	1	D	C	B	B	D	X	D	A	X	D	B	X	X	C	C	X	X	D	D	X	B	D
17ir18748	1	X	C	B	A	D	X	B	D	C	C	B	X	C	B	C	X	X	D	B	X	C	D
17ir41641	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	X	B	X	X	C	D	D
17ir25956	1	A	B	D	B	C	C	B	B	C	D	A	A	C	B	A	D	C	B	D	A	B	B
17ir42982	1	X	C	B	B	D	A	A	A	C	D	X	X	X	D	C	X	X	X	D	C	B	X
17ir69519	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir42342	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	X	A	A	X	X	X	B	D
17ir92863	1	D	C	X	B	D	A	D	A	X	B	B	X	C	D	C	A	B	D	A	X	B	D
17ir84946	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	A	B	D	X	B	B	A
17ir52583	1	D	C	D	B	D	B	C	A	X	D	D	X	C	C	X	A	B	X	D	X	D	B
17ir41531	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir56724	1	D	C	B	A	D	A	B	A	C	D	B	A	A	D	C	X	X	D	D	X	B	D
17ir90767	1	X	C	B	B	D	A	X	B	X	D	B	X	X	D	X	X	A	D	D	B	D	D
17ir14095	1	D	C	B	B	D	A	D	A	C	D	B	A	B	D	C	A	B	D	D	B	B	D
17ir15240	1	D	C	B	B	D	A	X	A	C	B	X	X	X	D	C	X	X	X	D	X	B	B
17ir86443	1	D	C	B	B	D	B	C	A	X	B	B	A	C	D	X	A	B	X	D	X	B	D
17ir85398	1	B	C	D	B	D	X	D	X	X	B	X	X	X	B	X	X	X	X	A	X	B	D
17ir50589	1	D	C	B	B	X	C	X	D	X	B	X	D	X	B	X	X	X	D	D	D	B	C
17ir56768	1	A	C	B	B	B	A	D	A	C	D	B	A	C	D	C	A	B	C	D	C	D	C
17ir15075	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir45241	1	D	C	B	B	D	A	D	A	X	D	D	A	C	D	C	X	B	D	D	B	A	D
17ir51177	1	D	C	B	B	D	B	C	A	C	D	B	A	C	D	C	X	A	D	C	C	B	D
17ir80756	1	D	C	B	B	D	B	X	A	C	A	X	A	X	D	X	X	X	X	D	C	B	D
17ir93574	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
17ir31706	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	B	D	B
17ir42823	1	B	C	X	X	D	C	D	A	X	B	A	D	X	D	C	X	A	C	D	B	B	D
17ir98420	1	D	C	B	B	X	X	X	A	C	D	B	X	C	C	X	X	B	D	X	X	C	D
17ir73779	1	D	A	B	B	X	B	C	A	X	B	D	X	D	C	B	X	D	X	X	X	A	B
17ir46372	1	D	C	B	B	B	A	D	A	C	D	B	A	X	D	C	X	B	D	D	C	B	D
17ir85028	1	D	C	B	B	D	X	D	A	C	D	B	D	X	D	C	X	X	D	A	B	C	D
17ir67420	1	D	C	B	A	D	X	B	A	A	X	B	X	X	D	C	X	X	X	X	B	D	D
17ir54416	1	D	C	B	B	D	C	B	A	C	D	B	A	C	D	C	A	B	D	D	B	C	D
17ir58599	1	X	C	B	B	D	A	D	A	A	D	B	A	X	D	C	A	B	X	D	C	D	C
17ir17961	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	X	B	D
17ir49027	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir58578	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	B	B	D	D	C	B	D
17ir27546	1	D	C	B	B	D	B	D	A	C	D	B	D	X	D	C	X	C	C	A	D	B	D
17ir91999	1	D	C	B	B	D	X	C	A	C	B	X	X	X	C	B	X	B	D	C	A	B	B
17ir91620	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir52456	1	D	C	B	B	D	A	B	A	C	D	B	X	X	C	C	X	X	X	X	B	B	D
17ir34488	1	D	C	B	A	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
17ir27239	1	D	C	B	B	D	A	D	A	X	B	B	X	C	C	B	X	B	D	D	D	D	D
17ir80377	1	D	A	B	B	C	C	D	A	C	D	B	A	D	C	C	A	B	X	D	X	B	B
17ir73152	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	A	B	D	D	D	B	D
17ir44089	1	D	C	B	A	D	A	C	A	X	D	B	A	C	D	D	A	B	D	D	B	D	D
17ir65180	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	D	D	X	C	D	D
17ir23117	1	D	C	B	B	D	A	D	A	C	D	B	A	C	C	C	X	B	X	D	C	D	D
17ir97654	1	D	C	B	B	D	A	D	A	C	D	D	A	A	D	C	X	X	D	D	B	D	D
17ir72838	1	D	C	X	B	D	C	B	A	C	D	B	B	A	D	C	B	B	D	D	X	D	B
17ir69582	1	D	C	D	B	D	A	C	A	C	B	D	A	X	D	C	X	D	D	D	X	A	D
17ir55373	1	D	C	B	B	D	C	D	A	C	D	B	C	X	D	D	X	X	X	A	X	B	D
17ir67990	1	D	C	B	B	C	A	D	A	C	D	B	A	C	D	C	B	C	D	D	B	B	D
17ir92889	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	X	X	D	X	C	B	B
17ir48103	1	D	C	B	A	D	B	D	A	C	D	B	A	D	C	D	A	A	D	C	B	B	D
17ir14109	1	D	C	B	B	D	A	D	A	X	D	B	A	X	D	C	A	B	D	D	X	D	D
17ir97804	1	D	X	B	B	D	A	C	A	C	D	B	B	C	D	X	B	A	D	A	X	B	C
17ir48257	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	X	B	D	D	C	D	B
17ir29444	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	X	D	D	C	B	D
17ir72713	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	C	B	X	B	C	A	D
17ir95086	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir18396	1	D	C	B	B	D	X	D	A	C	D	B	A	X	D	C	C	B	D	D	X	B	D
17ir36824	1	D	C	B	B	D	A	D	A	C	B	X	A	X	X	C	X	B	D	D	C	C	D
17ir70016	1	X	C	B	D	B	A	A	C	B	B	B	A	X	D	C	B	X	D	B	A	A	A
17ir91095	1	D	C	B	B	D	A	X	A	C	D	D	A	C	B	B	X	B	X	X	X	B	D
17ir11332	1	D	C	B	B	D	C	C	A	X	D	B	X	C	D	C	X	X	X	D	C	B	D
17ir23909	1	D	C	B	B	D	A	D	A	C	D	B	X	X	C	C	X	X	D	X	C	B	D
17ir38105	1	D	C	B	B	D	A	D	A	C	D	B	D	C	C	X	B	B	D	C	C	B	B
17ir22175	1	D	C	B	B	D	A	C	A	C	D	B	B	C	C	C	A	B	D	X	C	C	D
17ir40478	1	D	C	B	B	D	A	D	A	C	B	B	A	X	D	D	A	B	D	D	C	C	B
17ir45399	1	D	C	B	B	D	A	A	A	C	D	X	A	X	D	C	A	B	D	D	C	B	D
17ir29127	1	D	C	B	B	D	A	D	A	C	D	B	B	X	D	C	A	B	D	D	C	D	B
17ir33822	1	D	C	B	A	D	A	D	A	C	B	B	A	D	D	C	B	X	X	B	B	C	D
17ir66759	1	D	C	B	B	D	C	D	A	C	D	D	A	C	D	C	A	D	D	D	B	D	D
17ir58890	1	C	C	B	B	D	C	C	A	X	B	B	A	X	D	D	X	X	D	D	C	D	C
17ir92589	1	B	C	B	B	D	A	D	D	D	D	B	A	A	C	C	X	B	D	D	B	B	D
17ir19071	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir35662	1	D	C	B	B	D	X	C	A	X	D	B	X	C	D	C	X	C	X	D	C	D	D
17ir45253	1	D	C	B	C	D	A	D	A	C	B	B	A	C	D	C	A	B	D	D	X	B	D
17ir41099	1	D	B	B	B	D	A	D	A	C	B	B	A	C	D	B	B	D	B	B	D	D	D
17ir60528	1	C	D	B	A	B	D	A	A	C	B	B	C	A	D	C	X	X	C	D	B	D	B
17ir23690	1	D	C	D	B	D	X	A	A	C	B	X	D	X	X	B	X	X	X	D	X	D	X
17ir55754	1	B	C	B	A	X	A	D	A	C	D	A	B	D	C	C	X	X	D	X	C	C	B
17ir32405	1	D	C	B	A	B	D	D	A	C	D	C	X	C	D	C	X	B	X	D	X	D	D
17ir88906	1	D	C	B	B	D	A	A	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir27298	1	D	C	B	A	D	A	C	A	C	D	B	A	C	D	D	A	B	D	D	A	B	B
17ir40045	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	X	X	D	D	C	B	D
17ir39548	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	B	X	A	X	B	D
17ir68355	1	D	C	B	B	D	A	C	A	C	D	B	A	X	X	C	A	B	X	D	C	B	D
17ir64945	1	D	C	B	B	D	C	D	A	C	D	B	A	A	D	C	A	B	D	B	C	D	D
17ir79405	1	D	C	B	B	D	A	D	A	C	B	B	A	C	D	A	A	X	X	D	X	D	C
17ir32427	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	D	B	D
17ir62330	1	D	C	B	B	D	A	D	A	C	D	B	X	C	D	C	X	D	D	D	X	B	D
17ir87906	1	D	C	B	A	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
17ir25674	1	D	C	B	C	D	X	B	A	X	B	B	X	C	D	A	A	X	D	X	D	B	D
17ir95349	1	D	C	B	B	D	A	B	A	X	A	C	A	B	D	C	X	B	D	D	X	B	B
17ir52493	1	B	C	B	B	X	A	X	A	C	D	C	D	D	X	D	X	A	A	X	X	B	B
17ir27580	1	X	C	D	B	D	A	C	A	C	B	B	A	D	D	B	X	B	D	A	X	B	B
