Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,34275,ww1593597394Tf3VlTHv2vrmusr8xDJWmFtsMVjSFt,20,A,13,16,4,2,13,16,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34201,ww1592578460Dmxj2oKoBTGBGVBogBZo5RVRH1oKuD,20,A,12,14,4,4,12,14,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34141,ww1591974021v9Bk1cbs1Af3EV3LH7vChjCowaDT0A,20,A,11,14,5,3,11,14,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34550,ww1596791886EbXCpaNZblHpWslzHA8M5qSj3a82Ee,20,A,13,16,6,0,13,16,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34507,ww1596457466ltJ4SsjKnyvW8tTZQtutwJB1GqhE9L,20,A,8,10,5,7,8,10,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34352,ww1594489717oj29xVSZDCu5bT9ZapHwMhbogsZPgr,20,A,14,16,2,4,14,16,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34312,ww1593995795lqki9yiW6FL15MMuByVXj5xomm9xhS,20,A,9,13,9,0,9,13,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34206,ww15926462097s53wSi7zyfZ3Tl7hZ0h5k8b8glfyk,20,A,11,13,4,5,11,13,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34099,ww1591626125polIiTkvEhSGEAx2BfiWmdVVRn2Y54,20,A,8,10,3,9,8,10,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34512,ww15964730084uAdRxEkpGuwxUqAHAOWbGJ1GZTaYu,20,A,15,17,3,2,15,17,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
