ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22
34457	1	D	D	A	D	B	B	D	A	A	A	C	B	A	D	B	C	C	C	B	C	B	C
34342	1	D	D	A	D	D	D	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34470	1	D	D	A	D	D	C	D	A	X	C	C	X	C	D	B	C	C	C	B	C	A	C
34382	1	D	D	A	D	D	B	D	A	A	D	C	B	A	X	B	C	X	C	B	C	B	C
34384	1	D	D	A	D	D	B	D	A	A	D	C	B	A	X	B	C	X	C	B	C	X	C
34038	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34810	1	D	D	A	D	B	B	D	A	A	A	X	B	A	D	B	C	C	C	B	C	A	C
34233	1	D	D	A	D	D	B	C	A	A	A	X	X	A	D	B	C	C	C	B	C	A	C
34594	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	A	A	C
34196	1	D	D	A	D	X	C	D	X	A	X	X	A	X	X	B	D	C	C	X	X	B	C
34139	1	D	D	A	D	D	C	D	A	A	D	C	B	A	D	B	C	C	C	B	A	B	C
34146	1	X	B	A	X	X	C	D	A	A	B	C	B	B	A	X	C	X	C	C	C	B	C
34665	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34362	1	D	X	A	D	D	B	D	A	A	X	C	X	X	X	X	C	X	C	B	X	A	C
34140	1	X	C	A	D	D	X	D	A	X	D	C	B	X	D	B	C	X	C	B	X	B	C
34350	1	X	D	A	D	D	B	D	A	A	X	X	B	A	D	B	D	C	C	B	C	A	C
34165	1	D	D	A	D	X	B	D	A	A	X	C	X	X	D	B	C	C	C	B	C	A	C
34634	1	D	D	A	D	D	B	D	A	X	D	C	X	A	B	B	C	C	C	B	C	B	X
34077	1	D	D	A	D	D	B	D	A	A	D	X	X	A	B	B	C	C	C	B	C	B	C
34690	1	D	D	A	D	D	B	D	A	A	A	C	B	D	B	D	C	C	C	B	C	B	C
34556	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34462	1	D	D	A	D	D	B	D	A	X	A	C	B	X	D	B	C	C	C	B	C	B	C
34627	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	A	A	C
34229	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34845	1	D	A	D	X	X	B	D	A	A	X	C	A	X	X	B	C	C	C	B	X	D	X
34317	1	D	D	A	D	D	B	D	A	A	D	X	X	A	D	B	C	D	C	B	A	B	C
34320	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	D	C	C	C	B	C	A	C
34523	1	C	A	A	D	X	B	D	A	A	D	X	B	C	X	B	C	C	C	B	X	B	C
34164	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34498	1	D	D	A	D	D	B	D	A	A	D	C	B	A	X	B	C	D	C	B	C	B	C
34663	1	X	D	A	D	D	C	C	A	A	D	C	B	A	D	B	C	C	C	A	C	A	C
34027	1	D	D	A	D	D	D	D	A	B	D	C	B	C	D	B	C	C	C	A	C	A	D
34598	1	D	D	A	D	D	B	D	A	A	D	X	B	A	D	B	C	C	C	B	C	B	C
34626	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	X	B	C
34673	1	D	D	A	D	D	C	D	A	X	D	C	B	A	D	B	C	C	C	B	C	A	D
34640	1	C	D	D	B	X	X	D	C	X	B	X	X	D	D	A	C	X	C	C	X	A	C
34019	1	D	D	A	D	D	X	D	A	A	D	C	B	A	D	B	C	C	C	X	C	X	C
34331	1	D	D	A	D	D	D	D	A	A	X	X	X	X	A	X	C	C	C	B	C	A	X
34455	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	A	A	C
34073	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	D	C	C	C	B	C	A	C
34004	1	X	D	A	X	D	B	D	X	X	B	X	B	D	X	X	C	D	C	B	X	A	C
34662	1	D	D	A	D	D	B	D	A	A	D	C	B	D	D	B	C	C	C	B	B	D	C
34348	1	X	D	A	D	D	B	D	A	X	X	C	B	A	D	B	C	C	C	B	C	B	C
34096	1	D	D	A	D	D	B	D	A	A	A	C	A	X	A	B	C	C	C	B	C	A	C
33948	1	D	D	A	D	D	B	D	A	X	A	C	A	A	A	B	C	C	C	B	C	A	C
34049	1	D	X	A	D	D	B	D	A	A	D	C	B	X	D	B	C	C	C	B	C	B	C
34258	1	D	D	A	D	D	X	D	A	A	D	C	B	A	D	B	C	C	C	B	C	X	C
33979	1	C	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34262	1	D	D	A	D	X	B	D	A	A	X	D	B	A	D	B	C	C	C	B	C	A	C
33977	1	D	D	A	D	D	B	D	A	A	A	C	B	A	D	B	C	C	C	B	C	B	C
34245	1	D	A	A	D	D	B	D	A	B	X	X	A	A	D	B	B	C	C	B	C	X	C
34192	1	D	D	A	D	D	B	D	A	A	D	C	X	A	D	B	C	C	C	B	X	A	D
34162	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34084	1	D	D	A	D	D	B	D	A	A	D	X	B	A	D	B	C	D	C	B	C	B	C
34446	1	X	D	A	D	D	C	D	A	X	D	C	B	A	D	B	C	D	C	B	C	A	C
34137	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	B	X	C	B	C	X	C
34715	1	D	C	A	D	D	D	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34654	1	D	D	A	D	D	D	D	A	X	C	A	X	A	D	B	D	C	X	A	X	A	D
34621	1	D	D	A	X	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34530	1	D	D	A	D	D	B	D	A	X	D	C	A	C	D	B	C	C	C	A	X	A	C
34802	1	C	D	A	D	X	C	D	A	C	D	X	X	C	D	B	C	X	C	B	C	A	X
34007	1	X	X	X	X	X	B	D	A	A	D	X	B	X	D	B	C	C	C	B	C	X	C
34252	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	B	C
34674	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	B	C
34410	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34079	1	D	D	A	D	D	D	D	A	A	A	C	B	X	D	B	C	C	C	B	C	A	C
34683	1	D	D	A	D	C	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34441	1	D	D	A	D	X	B	D	A	A	X	X	X	A	D	B	C	C	C	B	C	A	C
33992	1	D	D	A	D	D	B	D	A	A	D	A	C	A	D	B	C	C	C	B	C	B	C
34846	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34111	1	D	D	A	D	D	C	D	A	A	A	D	B	A	D	B	C	C	C	B	C	A	C
34401	1	D	D	A	D	C	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	B	C
34335	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	A	A	C	C	B	C	A	X
33976	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
33949	1	D	D	A	D	D	C	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34024	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	B	C
34087	1	B	A	A	D	C	D	C	D	B	D	B	X	A	B	B	A	C	X	A	C	A	X
34631	1	D	D	X	D	D	D	D	A	A	D	X	B	D	D	B	C	C	C	B	C	A	X
34246	1	B	D	C	D	B	B	B	A	A	A	C	B	A	D	B	C	B	D	A	B	B	D
33958	1	D	D	A	B	A	C	C	D	A	D	D	B	A	C	B	A	A	B	B	C	B	D
33997	1	D	D	A	D	D	B	D	A	B	D	C	B	A	D	B	C	D	C	A	C	A	C
34440	1	D	D	A	D	D	B	D	A	B	D	C	B	A	D	B	C	C	C	B	C	B	C
34403	1	D	D	A	D	D	B	C	A	A	D	C	B	A	D	B	B	C	C	B	C	A	C
34829	1	D	D	A	D	D	B	D	A	A	D	C	B	X	D	B	D	D	C	B	C	A	C
34133	1	D	D	A	D	D	C	D	B	X	A	A	C	C	D	A	C	C	C	B	C	A	C
34687	1	C	D	B	D	D	B	D	A	A	A	C	A	A	D	B	C	D	C	B	A	B	C
34571	1	D	D	A	D	D	B	D	A	A	D	C	A	B	D	B	C	C	C	A	C	B	C
34116	1	X	D	A	D	X	X	D	A	A	X	C	A	A	A	B	C	D	C	B	C	B	X
34115	1	D	D	D	D	D	B	D	A	A	D	C	B	A	D	B	D	D	C	B	X	B	C
33961	1	B	D	X	X	D	C	D	A	X	B	X	A	A	D	B	B	C	C	B	X	B	C
34489	1	C	D	D	D	X	B	D	A	D	D	C	B	B	D	B	C	C	C	D	C	B	C
34323	1	D	D	A	D	C	B	D	X	A	D	X	X	A	D	B	C	C	C	B	C	X	X
34285	1	X	D	X	X	X	X	D	A	X	A	C	X	X	D	B	C	X	C	B	X	A	X
34439	1	X	D	A	X	D	B	D	A	A	D	C	X	X	D	X	C	D	C	B	C	B	X
34520	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34767	1	D	D	A	D	D	B	D	A	A	C	C	A	A	C	B	C	C	C	B	C	A	C
34248	1	D	C	A	D	X	X	D	A	A	D	C	B	A	D	B	C	D	C	B	A	A	C
34219	1	D	D	A	D	D	D	D	A	D	A	C	C	B	D	D	D	C	B	B	C	B	C
34705	1	C	D	A	X	D	B	D	X	A	A	B	B	C	B	B	C	D	C	B	C	A	B
34255	1	D	D	A	D	D	B	D	A	A	A	C	B	A	D	B	C	C	C	B	C	B	C
34359	1	B	C	A	D	X	B	D	A	A	D	C	X	A	C	A	C	C	C	B	A	A	C
34012	1	D	D	A	D	D	B	D	A	A	B	C	B	A	D	B	C	C	C	C	C	A	C
34268	1	B	D	A	A	D	C	A	C	A	A	A	B	A	B	B	C	D	C	B	A	A	C
34293	1	D	C	A	A	D	D	D	A	A	D	C	B	B	C	B	C	D	C	B	C	B	C
34472	1	D	D	B	D	D	C	D	A	A	D	C	B	A	B	B	X	C	B	B	A	A	C
34078	1	D	D	A	D	D	A	D	A	A	A	C	B	A	C	D	D	C	C	X	C	A	A
34370	1	D	D	A	X	D	B	D	A	X	D	C	A	A	D	B	D	C	C	B	X	B	C
34449	1	D	D	A	D	D	B	D	A	A	D	C	B	A	B	B	B	C	C	B	C	B	C
34704	1	D	D	A	D	D	C	D	A	X	A	C	B	A	D	B	C	C	C	B	A	A	C
34452	1	D	D	A	X	D	B	D	A	A	D	X	B	A	D	B	C	C	C	B	X	A	C
34169	1	D	D	A	D	D	B	D	A	B	B	C	A	A	D	B	D	C	C	D	C	A	C
34405	1	D	D	A	X	X	B	D	A	A	D	X	B	A	D	B	D	C	C	B	X	B	C
34424	1	D	D	A	X	D	X	D	A	A	D	C	X	C	D	D	C	C	A	A	X	X	C
34757	1	D	D	A	D	D	B	D	A	A	B	C	B	A	D	B	C	C	C	B	C	B	C
34104	1	X	C	A	D	D	B	D	A	A	D	C	B	C	D	B	C	C	C	B	C	A	C
34408	1	D	D	A	D	D	B	D	A	X	D	C	B	X	D	B	C	C	C	B	A	A	C
34326	1	C	X	X	D	D	C	D	A	A	C	D	D	D	A	B	D	X	B	C	X	B	D
34404	1	A	D	A	C	D	C	D	D	A	B	B	X	A	B	A	D	C	C	B	X	A	X
34549	1	C	D	D	D	X	D	D	A	X	D	C	B	B	C	B	C	C	B	A	X	B	C
34429	1	D	D	A	D	D	D	B	A	X	D	A	X	A	D	B	C	C	C	B	C	A	C
34435	1	C	C	D	D	X	D	D	A	A	A	C	B	A	D	B	C	C	C	X	C	A	C
33978	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34433	1	D	D	A	D	D	B	D	A	A	D	X	X	A	D	B	D	D	C	B	C	B	X
34327	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34497	1	D	B	A	D	D	C	D	A	A	X	C	X	A	D	B	C	C	C	B	C	A	C
34399	1	D	D	X	D	D	B	D	A	C	D	C	A	A	D	D	C	C	C	B	C	B	C
34238	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34041	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
33947	1	D	D	X	D	X	X	D	A	A	A	D	B	C	D	X	X	X	C	B	C	A	D
33952	1	D	D	A	D	D	B	D	A	A	D	D	X	X	D	B	C	D	C	B	C	A	C
34406	1	D	X	D	D	D	X	D	A	A	D	C	B	A	D	B	D	C	B	X	C	B	C
34378	1	A	C	A	D	D	X	D	A	A	D	C	B	D	D	B	C	C	C	B	C	A	C
34589	1	D	D	A	D	C	B	D	A	A	D	D	B	A	D	B	C	C	C	B	C	A	C
34213	1	X	D	A	D	X	X	D	A	A	D	C	B	A	B	B	C	X	C	B	X	B	C
34468	1	D	D	A	D	D	B	D	A	A	D	D	A	A	D	B	C	C	C	B	C	X	C
34117	1	X	X	X	X	X	X	D	X	X	B	X	X	X	X	X	X	X	C	X	X	B	X
34546	1	C	X	A	D	D	B	D	X	A	D	C	B	X	D	B	C	X	C	B	C	A	D
34521	1	D	D	D	D	D	C	D	A	A	D	D	B	C	D	B	C	C	C	B	C	B	C
33956	1	D	D	A	D	D	B	D	A	A	D	C	X	A	D	X	D	C	C	B	C	B	X
34236	1	D	D	A	C	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34189	1	D	D	A	D	D	D	D	D	A	D	A	B	A	D	B	C	C	C	B	C	A	C
34114	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34490	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	D	D	B	C	B	C
33960	1	D	X	A	D	D	B	D	B	A	A	C	X	X	D	B	C	C	C	B	C	A	C
34396	1	D	D	A	D	D	B	D	A	A	D	C	X	A	B	B	C	C	C	B	C	B	C
34296	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	B	C
34145	1	C	D	A	D	D	C	D	A	X	A	A	X	X	D	B	A	C	C	A	C	A	X
34204	1	D	D	A	D	X	A	D	A	A	D	B	B	A	A	A	C	C	C	B	C	B	C
34519	1	D	D	A	D	D	A	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34270	1	D	D	A	D	D	D	D	A	A	A	C	B	A	D	B	C	D	C	B	C	A	C
34243	1	D	D	A	D	X	B	D	A	A	D	C	B	A	D	B	C	C	C	A	C	A	C
34681	1	D	C	A	D	D	B	D	A	A	B	C	A	A	A	B	C	C	C	A	C	A	C
34028	1	D	D	A	D	D	X	D	X	B	B	C	A	C	D	X	A	C	B	X	C	B	C
34485	1	D	D	A	D	D	D	D	A	A	D	C	B	A	D	B	C	C	C	B	C	B	C
34081	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	B	B	C	B	C
34273	1	D	D	A	D	X	B	D	A	X	X	X	X	A	A	X	B	C	B	X	A	B	X
34016	1	D	D	A	D	D	C	D	A	X	D	A	A	A	B	B	D	C	C	B	C	A	C
34061	1	D	D	A	D	D	C	D	A	X	D	X	B	A	D	B	C	C	C	B	C	B	C
34466	1	D	D	A	X	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	X	A	X
34234	1	D	A	A	D	A	B	B	A	A	D	B	A	A	D	B	C	D	C	B	C	B	B
34151	1	D	D	A	D	X	X	D	A	B	D	A	B	A	D	B	C	C	C	B	X	X	C
34679	1	D	D	A	D	D	D	D	A	X	D	X	X	A	D	B	C	C	C	B	C	B	C
34013	1	D	D	A	D	D	B	D	A	A	D	C	B	C	D	B	C	C	C	B	C	A	C
34212	1	D	D	A	D	X	X	D	A	A	A	C	B	X	D	B	C	C	C	B	C	A	C
34060	1	D	D	A	D	D	B	D	A	A	X	C	A	X	D	B	B	D	C	B	C	A	C
34175	1	D	C	A	D	X	C	D	A	B	D	C	B	A	D	B	C	C	C	B	A	B	C
34297	1	D	X	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34587	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	D	C	B	C	A	C
34282	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	B	C
34398	1	D	D	A	X	D	B	D	A	A	D	C	B	A	X	A	C	D	C	B	C	X	X
34558	1	D	D	A	D	D	B	D	A	A	D	C	B	B	D	X	C	C	C	B	C	A	C
34773	1	D	D	C	D	D	C	D	A	A	C	C	A	C	B	B	B	D	C	B	C	A	C
33994	1	D	D	A	D	D	B	D	X	A	A	C	A	X	A	B	C	X	C	B	X	A	C
34193	1	D	D	A	X	A	C	D	A	X	D	C	B	A	D	B	C	C	C	B	C	B	C
34831	1	X	D	A	D	D	X	D	A	A	A	C	X	C	B	B	C	C	C	B	C	A	C
34006	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34816	1	D	D	A	D	D	C	D	A	B	A	C	B	A	D	B	C	C	C	B	A	A	A
34566	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	A	C	B	C	B	C
34604	1	D	D	A	D	D	B	D	A	A	B	C	B	A	D	D	C	C	C	B	C	A	D
33954	1	C	D	X	B	X	C	D	A	X	A	D	A	A	X	D	D	C	B	C	A	A	D
34167	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	B	X
34660	1	D	D	A	D	X	B	D	A	A	A	C	B	A	D	D	A	C	C	B	C	A	C
34082	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	B	C
34638	1	B	D	A	X	B	D	A	B	A	X	C	C	A	X	D	C	C	C	B	A	B	C
34085	1	D	C	A	A	D	B	D	A	X	D	D	B	A	B	X	C	X	C	B	X	B	C
34612	1	A	D	A	D	A	C	D	A	A	D	C	X	B	D	B	D	C	C	B	X	B	C
34797	1	X	D	X	D	D	B	D	A	X	B	C	B	C	D	B	A	X	C	B	X	B	C
34051	1	D	D	A	D	B	B	D	A	A	D	A	B	A	D	B	C	C	C	B	C	A	C
34113	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	B	C
34745	1	D	D	X	A	X	C	D	A	A	D	C	B	A	D	X	C	X	C	B	C	B	C
33963	1	D	D	A	D	D	B	D	A	A	D	B	B	A	D	B	C	A	C	B	A	A	C
34375	1	D	D	A	D	D	B	C	A	A	X	C	B	B	X	B	C	C	C	B	C	A	C
34138	1	X	X	B	D	X	X	D	A	D	A	A	B	X	B	B	D	X	C	B	X	X	A
34749	1	D	D	B	B	A	C	D	D	A	D	A	A	C	D	A	C	B	B	A	C	C	D
34367	1	D	D	D	D	D	B	D	A	A	D	C	B	A	D	B	C	X	C	B	C	B	C
34063	1	B	D	A	D	D	B	D	A	A	X	C	X	X	X	B	C	C	C	B	C	B	C
34779	1	D	A	A	D	D	B	D	A	A	A	C	B	A	D	B	C	D	C	B	X	B	C
34062	1	D	D	A	D	A	B	D	A	A	A	C	A	A	D	B	C	C	C	B	C	A	C
34633	1	D	D	X	X	D	B	D	A	A	A	X	A	A	D	B	C	C	C	B	C	A	C
33995	1	D	A	A	D	X	C	D	A	X	A	C	X	X	A	B	C	D	C	B	A	A	D
34474	1	D	C	A	D	X	D	D	A	A	D	B	B	D	A	B	C	X	C	D	B	A	C
34483	1	D	D	A	D	D	D	D	A	A	A	A	B	B	A	B	C	D	C	B	C	B	A
34416	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34360	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34361	1	D	D	D	C	D	D	D	A	D	B	C	B	A	A	A	D	C	C	B	C	B	C
34026	1	D	D	A	D	D	C	D	A	A	D	C	B	A	D	B	C	C	D	B	C	A	C
34032	1	C	D	B	D	D	X	C	A	X	D	C	B	X	D	B	C	C	X	B	A	A	C
34400	1	X	D	A	D	B	C	D	A	A	D	C	B	A	D	B	C	X	C	B	C	A	C
34601	1	D	D	A	D	D	B	D	A	A	D	C	B	A	D	B	C	C	C	B	C	A	C
34094	1	D	D	A	D	X	D	D	A	A	C	D	A	A	D	B	C	C	C	B	C	B	C
