ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22
31616	1	D	C	B	A	D	X	X	A	C	D	B	A	X	D	C	X	B	X	X	X	D	B
31649	1	D	C	B	A	D	B	D	A	C	D	B	X	X	D	C	X	D	C	X	C	C	B
31640	1	D	D	B	B	C	A	B	A	C	D	B	X	C	D	C	A	X	D	D	X	B	C
31382	1	C	C	B	A	D	X	D	A	X	D	D	X	X	D	C	X	X	D	C	C	A	D
31613	1	D	C	D	A	D	X	C	A	X	D	B	D	X	D	X	X	X	D	B	D	D	X
31373	1	D	C	D	X	D	X	D	C	C	B	B	X	X	X	A	X	B	X	X	X	D	D
31593	1	D	C	B	B	D	X	D	A	C	B	B	X	C	C	C	X	X	D	X	B	B	D
31579	1	D	C	B	B	D	A	X	B	X	B	B	A	A	D	B	B	X	D	B	X	C	B
31376	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31603	1	D	C	B	B	D	B	C	D	D	D	X	X	C	X	C	X	A	A	B	X	D	D
31624	1	D	C	B	B	D	A	C	A	X	D	B	X	X	D	C	A	C	X	D	X	B	D
31554	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31393	1	D	C	B	B	D	A	D	A	C	D	X	X	C	D	D	A	B	D	D	C	B	D
31585	1	C	C	B	B	D	X	D	A	X	D	B	A	C	D	C	X	C	X	D	B	B	D
31516	1	D	B	D	C	X	C	X	C	X	D	D	A	C	B	B	X	X	D	B	A	C	B
31546	1	D	C	B	B	D	A	D	A	C	B	B	B	C	D	C	A	B	C	C	C	B	D
31630	1	D	C	B	B	D	X	D	A	C	D	D	A	B	D	C	B	X	X	D	C	B	D
31623	1	D	C	X	B	D	A	X	A	C	D	B	A	C	C	D	X	C	D	B	X	B	D
31610	1	D	C	B	B	D	X	D	X	C	D	B	X	X	D	C	X	X	D	X	X	B	D
31663	1	D	C	B	A	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31660	1	D	C	B	A	D	C	C	A	C	B	B	A	X	D	C	A	B	D	D	B	A	B
31744	1	D	C	B	A	D	A	D	A	C	D	X	X	X	D	C	A	B	C	X	X	B	D
31731	1	D	C	C	B	D	A	B	A	C	D	B	A	X	D	C	A	B	D	X	B	B	D
31687	1	D	B	B	B	D	X	D	C	C	D	D	A	X	D	C	X	X	A	X	B	B	D
31750	1	D	C	B	B	D	A	B	A	C	D	B	A	X	D	C	A	B	D	D	X	B	D
31738	1	D	C	B	B	D	X	D	A	X	D	B	X	X	C	C	X	X	D	D	X	B	D
31692	1	X	C	B	A	D	X	B	D	C	C	B	X	C	B	C	X	X	D	B	X	C	D
31778	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	X	B	X	X	C	D	D
31679	1	A	B	D	B	C	C	B	B	C	D	A	A	C	B	A	D	C	B	D	A	B	B
31753	1	X	C	B	B	D	A	A	A	C	D	X	X	X	D	C	X	X	X	D	C	B	X
31709	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31734	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	X	A	A	X	X	X	B	D
31680	1	D	C	X	B	D	A	D	A	X	B	B	X	C	D	C	A	B	D	A	X	B	D
31711	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	A	B	D	X	B	B	A
31795	1	D	C	D	B	D	B	C	A	X	D	D	X	C	C	X	A	B	X	D	X	D	B
31666	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31728	1	D	C	B	A	D	A	B	A	C	D	B	A	A	D	C	X	X	D	D	X	B	D
31721	1	X	C	B	B	D	A	X	B	X	D	B	X	X	D	X	X	A	D	D	B	D	D
31701	1	D	C	B	B	D	A	D	A	C	D	B	A	B	D	C	A	B	D	D	B	B	D
31708	1	D	C	B	B	D	A	X	A	C	B	X	X	X	D	C	X	X	X	D	X	B	B
31707	1	D	C	B	B	D	B	C	A	X	B	B	A	C	D	X	A	B	X	D	X	B	D
31664	1	B	C	D	B	D	X	D	X	X	B	X	X	X	B	X	X	X	X	A	X	B	D
31683	1	D	C	B	B	X	C	X	D	X	B	X	D	X	B	X	X	X	D	D	D	B	C
31686	1	A	C	B	B	B	A	D	A	C	D	B	A	C	D	C	A	B	C	D	C	D	C
31789	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31747	1	D	C	B	B	D	A	D	A	X	D	D	A	C	D	C	X	B	D	D	B	A	D
30669	1	D	C	B	B	D	B	C	A	C	D	B	A	C	D	C	X	A	D	C	C	B	D
31132	1	D	C	B	B	D	B	X	A	C	A	X	A	X	D	X	X	X	X	D	C	B	D
31222	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
31161	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	B	D	B
30994	1	B	C	X	X	D	C	D	A	X	B	A	D	X	D	C	X	A	C	D	B	B	D
31063	1	D	C	B	B	X	X	X	A	C	D	B	X	C	C	X	X	B	D	X	X	C	D
31248	1	D	A	B	B	X	B	C	A	X	B	D	X	D	C	B	X	D	X	X	X	A	B
31485	1	D	C	B	B	B	A	D	A	C	D	B	A	X	D	C	X	B	D	D	C	B	D
31210	1	D	C	B	B	D	X	D	A	C	D	B	D	X	D	C	X	X	D	A	B	C	D
30562	1	D	C	B	A	D	X	B	A	A	X	B	X	X	D	C	X	X	X	X	B	D	D
30890	1	D	C	B	B	D	C	B	A	C	D	B	A	C	D	C	A	B	D	D	B	C	D
30760	1	X	C	B	B	D	A	D	A	A	D	B	A	X	D	C	A	B	X	D	C	D	C
31212	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	X	B	D
31487	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31001	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	B	B	D	D	C	B	D
30788	1	D	C	B	B	D	B	D	A	C	D	B	D	X	D	C	X	C	C	A	D	B	D
30723	1	D	C	B	B	D	X	C	A	C	B	X	X	X	C	B	X	B	D	C	A	B	B
30974	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31058	1	D	C	B	B	D	A	B	A	C	D	B	X	X	C	C	X	X	X	X	B	B	D
30672	1	D	C	B	A	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
31452	1	D	C	B	B	D	A	D	A	X	B	B	X	C	C	B	X	B	D	D	D	D	D
31609	1	D	A	B	B	C	C	D	A	C	D	B	A	D	C	C	A	B	X	D	X	B	B
30531	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	A	B	D	D	D	B	D
30972	1	D	C	B	A	D	A	C	A	X	D	B	A	C	D	D	A	B	D	D	B	D	D
30593	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	D	D	X	C	D	D
30742	1	D	C	B	B	D	A	D	A	C	D	B	A	C	C	C	X	B	X	D	C	D	D
30670	1	D	C	B	B	D	A	D	A	C	D	D	A	A	D	C	X	X	D	D	B	D	D
31027	1	D	C	X	B	D	C	B	A	C	D	B	B	A	D	C	B	B	D	D	X	D	B
30680	1	D	C	D	B	D	A	C	A	C	B	D	A	X	D	C	X	D	D	D	X	A	D
30766	1	D	C	B	B	D	C	D	A	C	D	B	C	X	D	D	X	X	X	A	X	B	D
30811	1	D	C	B	B	C	A	D	A	C	D	B	A	C	D	C	B	C	D	D	B	B	D
30783	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	X	X	D	X	C	B	B
30971	1	D	C	B	A	D	B	D	A	C	D	B	A	D	C	D	A	A	D	C	B	B	D
30767	1	D	C	B	B	D	A	D	A	X	D	B	A	X	D	C	A	B	D	D	X	D	D
31564	1	D	X	B	B	D	A	C	A	C	D	B	B	C	D	X	B	A	D	A	X	B	C
31511	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	X	B	D	D	C	D	B
30527	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	X	D	D	C	B	D
31665	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	C	B	X	B	C	A	D
30514	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
30965	1	D	C	B	B	D	X	D	A	C	D	B	A	X	D	C	C	B	D	D	X	B	D
30813	1	D	C	B	B	D	A	D	A	C	B	X	A	X	X	C	X	B	D	D	C	C	D
31121	1	X	C	B	D	B	A	A	C	B	B	B	A	X	D	C	B	X	D	B	A	A	A
31338	1	D	C	B	B	D	A	X	A	C	D	D	A	C	B	B	X	B	X	X	X	B	D
31590	1	D	C	B	B	D	C	C	A	X	D	B	X	C	D	C	X	X	X	D	C	B	D
31576	1	D	C	B	B	D	A	D	A	C	D	B	X	X	C	C	X	X	D	X	C	B	D
31647	1	D	C	B	B	D	A	D	A	C	D	B	D	C	C	X	B	B	D	C	C	B	B
30818	1	D	C	B	B	D	A	C	A	C	D	B	B	C	C	C	A	B	D	X	C	C	D
31402	1	D	C	B	B	D	A	D	A	C	B	B	A	X	D	D	A	B	D	D	C	C	B
31143	1	D	C	B	B	D	A	A	A	C	D	X	A	X	D	C	A	B	D	D	C	B	D
31716	1	D	C	B	B	D	A	D	A	C	D	B	B	X	D	C	A	B	D	D	C	D	B
30627	1	D	C	B	A	D	A	D	A	C	B	B	A	D	D	C	B	X	X	B	B	C	D
30573	1	D	C	B	B	D	C	D	A	C	D	D	A	C	D	C	A	D	D	D	B	D	D
31723	1	C	C	B	B	D	C	C	A	X	B	B	A	X	D	D	X	X	D	D	C	D	C
31745	1	B	C	B	B	D	A	D	D	D	D	B	A	A	C	C	X	B	D	D	B	B	D
31309	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31699	1	D	C	B	B	D	X	C	A	X	D	B	X	C	D	C	X	C	X	D	C	D	D
31387	1	D	C	B	C	D	A	D	A	C	B	B	A	C	D	C	A	B	D	D	X	B	D
31464	1	D	B	B	B	D	A	D	A	C	B	B	A	C	D	B	B	D	B	B	D	D	D
31437	1	C	D	B	A	B	D	A	A	C	B	B	C	A	D	C	X	X	C	D	B	D	B
31153	1	D	C	D	B	D	X	A	A	C	B	X	D	X	X	B	X	X	X	D	X	D	X
31534	1	B	C	B	A	X	A	D	A	C	D	A	B	D	C	C	X	X	D	X	C	C	B
31767	1	D	C	B	A	B	D	D	A	C	D	C	X	C	D	C	X	B	X	D	X	D	D
30492	1	D	C	B	B	D	A	A	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
30728	1	D	C	B	A	D	A	C	A	C	D	B	A	C	D	D	A	B	D	D	A	B	B
31420	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	X	X	D	D	C	B	D
31502	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	B	X	A	X	B	D
30622	1	D	C	B	B	D	A	C	A	C	D	B	A	X	X	C	A	B	X	D	C	B	D
31369	1	D	C	B	B	D	C	D	A	C	D	B	A	A	D	C	A	B	D	B	C	D	D
30878	1	D	C	B	B	D	A	D	A	C	B	B	A	C	D	A	A	X	X	D	X	D	C
31526	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	D	B	D
30816	1	D	C	B	B	D	A	D	A	C	D	B	X	C	D	C	X	D	D	D	X	B	D
31319	1	D	C	B	A	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31602	1	D	C	B	C	D	X	B	A	X	B	B	X	C	D	A	A	X	D	X	D	B	D
30937	1	D	C	B	B	D	A	B	A	X	A	C	A	B	D	C	X	B	D	D	X	B	B
31259	1	B	C	B	B	X	A	X	A	C	D	C	D	D	X	D	X	A	A	X	X	B	B
30955	1	X	C	D	B	D	A	C	A	C	B	B	A	D	D	B	X	B	D	A	X	B	B
